,License_plate_number,Distance,Number_of_Trips_Completed,Average_Speed,Transporter_Name,Number_of_Speed_Violations
7532,GJ03AW4294,615696768.013944,1,13.245535714285714,Shree Shaneshwar Enterprise,0
7533,HR45B6631,394331712.30378443,1,22.160271641878612,Ahuja Service Station,9676
7534,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
7535,HR39B5019,1575420583.009092,1,3.0587064141196727,Maa Vaishno Filling Station,4
7536,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
7537,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
7538,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
7539,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
7540,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
7541,GJ06TT6877,1054548591.4186252,1,10.282050978137834,Maa Trading Company,327
7542,DL1GB7426,302300289.22996396,1,15.443068213755168,Sikander Oil Carrier,23
7543,GJ06TT6877,1054548591.4186252,1,10.282050978137834,Maa Trading Company,327
7544,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
7545,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7546,GJ12AW2874,175055166.166999,1,22.547932968878406,Shree Sai Krupa transport Service,6
7547,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7548,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
7549,GJ12AW2874,175055166.166999,1,22.547932968878406,Shree Sai Krupa transport Service,6
7550,GJ12AW2874,175055166.166999,1,22.547932968878406,Shree Sai Krupa transport Service,6
7551,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7552,GJ10Z6889,533661165.666424,1,13.708947350114205,JINAL ENTERPRISE,2
7553,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7554,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7555,DL1GB7449,332301201.49471754,1,13.54812922669803,Sikander Oil Carrier,52
7556,GJ12AW1599,1003692624.1436311,1,13.913203903794946,Suresh Petroleum Co.,1
7557,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
7558,GJ03AZ7182,282471583.16705877,1,20.624821902194164,Shri Yadunandan Roadlines,27
7559,HR57A0091,951150539.3155693,1,11.312328799966433,Maa Phoolwati Devi Filling Station,11
7560,GJ10Z6889,533661165.666424,1,13.708947350114205,JINAL ENTERPRISE,2
7561,GJ10Z6889,533661165.666424,1,13.708947350114205,JINAL ENTERPRISE,2
7562,GJ03AZ7182,282471583.16705877,1,20.624821902194164,Shri Yadunandan Roadlines,27
7563,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
7564,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
7565,GJ01CT3241,566392676.0488776,1,24.230013979293172,RAJDHANI LOGISTICS,79
7566,GJ01CT3241,566392676.0488776,1,24.230013979293172,RAJDHANI LOGISTICS,79
7567,GJ01CT3241,566392676.0488776,1,24.230013979293172,RAJDHANI LOGISTICS,79
7568,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
7569,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
7570,BR09R8786,328280296.3126652,1,12.980021986385355,OD MOTOR SERVICE,0
7571,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
7572,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
7573,BR09GA2331,437892732.8783821,1,14.254216449670565,Sultania Carriers Private Limited,0
7574,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
7575,BR09R8786,328280296.3126652,1,12.980021986385355,OD MOTOR SERVICE,0
7576,GJ12BV6628,1131313256.950411,1,17.574154701250578,Shri Aianath Road Lines,9
7577,GJ12BV6628,1131313256.950411,1,17.574154701250578,Shri Aianath Road Lines,9
7578,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
7579,HR39B5019,1575420583.009092,1,3.0587064141196727,Maa Vaishno Filling Station,4
7580,GJ12BV6628,1131313256.950411,1,17.574154701250578,Shri Aianath Road Lines,9
7581,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
7582,BR9E3138,518248870.1623095,1,13.158669114395595,OD MOTOR SERVICE,0
7583,GJ06AV1137,1032622238.2146928,1,8.8152679596399,Shiva roadlines,14
7584,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
7585,GJ07YY6445,935522164.0169456,1,11.882096331619469,Swami Traders,1
7586,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
7587,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
7588,GJ10TV7057,1023726687.8114432,1,14.996616422030986,KOTAK PETRO-CHEM PVT LTD,3
7589,GJ03BV6456,400826482.7927416,1,26.276287578473262,Shree Ravechi Roadlines,20
7590,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
7591,HR45B8760,339459451.63336426,1,15.268041589128096,Ahuja Service Station,0
7592,GJ12AW1488,836340886.2098789,1,11.938056563476874,Suresh Petroleum Co.,0
7593,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7594,HR47A7499,909215420.3355031,1,10.919761465783306,Mannat Roadlines,1
7595,GJ06TT8166,1029039663.3441863,1,12.783241181157496,Maa Trading Company,4
7596,GJ06TT8952,676011319.3968098,1,22.21689851537354,Maa Trading Company,93
7597,GJ06AV1173,496657190.65982586,1,19.692562814070353,Shiva roadlines,66
7598,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
7599,GJ12W9297,1060683413.7636058,1,8.108870386909048,Agrawal Roadlines Pvt Ltd.,1
7600,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
7601,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
7602,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
7603,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
7604,GJ03Y8562,1023617713.6929462,1,11.27591212619762,Balaji Transport,6
7605,GJ10V6523,897352945.5195401,1,9.380274319709155,Suresh Petroleum Co.,0
7606,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
7607,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
7608,GJ06Z8775,1029431697.3555853,1,9.94466051318816,Maruti Roadways,3
7609,GJ12AW1488,836340886.2098789,1,11.938056563476874,Suresh Petroleum Co.,0
7610,GJ12AU8130,791583733.1709129,1,11.723957047642557,Suresh Petroleum Co.,5866
7611,GJ12AU5256,222999208.07917073,1,18.360224619148227,JINAL ENTERPRISE,6
7612,GJ12AU5256,222999208.07917073,1,18.360224619148227,JINAL ENTERPRISE,6
7613,GJ03Y8562,1023617713.6929462,1,11.27591212619762,Balaji Transport,6
7614,GJ12AT8260,607454298.3449223,1,16.392528397474894,Ankit Transport,91
7615,GJ03W8949,921944824.3412464,1,11.344048419636852,Suresh Petroleum Co.,1
7616,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
7617,GJ03W8949,921944824.3412464,1,11.344048419636852,Suresh Petroleum Co.,1
7618,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
7619,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
7620,GJ03BT3961,1081798191.7116566,1,10.4166619627677,Shree Dada Dayalu Logistics,27
7621,GJ03BT3961,1081798191.7116566,1,10.4166619627677,Shree Dada Dayalu Logistics,27
7622,GJ03BT3961,1081798191.7116566,1,10.4166619627677,Shree Dada Dayalu Logistics,27
7623,GJ3W9334,604835103.7652651,1,8.280492913852473,Shree Gurudev Transport,0
7624,HR45C7078,944650495.6613568,1,7.614363854889745,Ahuja Service Station,20
7625,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
7626,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
7627,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
7628,HR61C0872,293467469.8625011,1,18.64761771131913,Ranvir Filling Station,2
7629,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
7630,HR61C0872,293467469.8625011,1,18.64761771131913,Ranvir Filling Station,2
7631,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
7632,HR63C5168,215408587.3483209,1,18.14164251736016,S K Petro Centre,6
7633,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
7634,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
7635,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
7636,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
7637,HR39B5019,1575420583.009092,1,3.0587064141196727,Maa Vaishno Filling Station,4
7638,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
7639,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7640,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
7641,HR46D4855,966316779.899614,1,4.10936617880059,R S Chaudhary Filling Station,3
7642,GJ19V0647,966554842.2754213,1,6.618164727009982,Pintoo Roadlines,171
7643,GJ12AW0919,1078114487.9472466,1,13.29251891446427,Maruti Roadways,0
7644,GJ12AW0919,1078114487.9472466,1,13.29251891446427,Maruti Roadways,0
7645,HP17D7347,255330606.36329418,1,16.62760469464531,Jai Maa Santoshi Filling Station,136
7646,GJ3Y9056,965919926.4612479,1,10.982933667917088,Nandkishor Roadlines,12
7647,GJ3Y9056,965919926.4612479,1,10.982933667917088,Nandkishor Roadlines,12
7648,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
7649,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
7650,GJ06TT7206,911830952.0312163,1,11.941411833906722,Maa Trading Company,3
7651,GJ03BT3961,1081798191.7116566,1,10.4166619627677,Shree Dada Dayalu Logistics,27
7652,GJ06VV4830,1076956227.1913085,1,12.784648199858948,Maa Trading Company,1
7653,GJ06VV4830,1076956227.1913085,1,12.784648199858948,Maa Trading Company,1
7654,GJ01CT3248,1057477617.1829041,1,9.812290470221264,RAJDHANI LOGISTICS,0
7655,GJ01CT3248,1057477617.1829041,1,9.812290470221264,RAJDHANI LOGISTICS,0
7656,GJ06VV4830,1076956227.1913085,1,12.784648199858948,Maa Trading Company,1
7657,GJ06TT7206,911830952.0312163,1,11.941411833906722,Maa Trading Company,3
7658,GJ10TV9355,1040195432.5304345,1,16.29517198447236,Goyal Express,4
7659,GJ06TT6465,434369692.345311,1,8.763939822702204,Shiva roadlines,34
7660,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
7661,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
7662,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
7663,GJ10TV7655,1004724464.6787338,1,15.461479264124875,Goyal Express,0
7664,BR09T9786,562600361.3198634,1,13.522394847464293,OD MOTOR SERVICE,53
7665,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
7666,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
7667,HR45B8785,348360235.2857977,1,22.204216947354464,Ahuja Service Station,5726
7668,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
7669,HR39D4334,358702206.8985019,1,18.65237161771322,Chaudhary Petro City,163
7670,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
7671,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7672,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
7673,HR46D6654,530859619.84874254,1,26.05287662848649,SRR Filling Station,22
7674,HR45B4271,940134100.3174468,1,8.26673031320255,Ahuja Service Station,3
7675,GJ12Y5371,165296541.05076063,1,18.00276650682405,Agrawal Roadlines Pvt Ltd.,4
7676,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
7677,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
7678,HR45B4271,940134100.3174468,1,8.26673031320255,Ahuja Service Station,3
7679,HR65A5170,459949663.60148305,1,21.02583403969991,Haryana Filling Station,1
7680,HR55W4557,404306158.7840717,1,14.583354066355428,Jai Maa Santoshi Filling Station,2
7681,DL1GB7426,302300289.22996396,1,15.443068213755168,Sikander Oil Carrier,23
7682,DL1GB7426,302300289.22996396,1,15.443068213755168,Sikander Oil Carrier,23
7683,GJ06AV3413,767045843.5329902,1,12.323072448311802,Maa Trading Company,0
7684,HR45B6113,867385444.0015612,1,8.991116176156963,Ahuja Service Station,256
7685,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
7686,GJ06AV3413,767045843.5329902,1,12.323072448311802,Maa Trading Company,0
7687,HR65A5170,459949663.60148305,1,21.02583403969991,Haryana Filling Station,1
7688,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
7689,HR61B4256,838912904.8447772,1,14.769463356581424,Guru Jambheswar Fuels,218
7690,HR45B6113,867385444.0015612,1,8.991116176156963,Ahuja Service Station,256
7691,GJ19V0647,966554842.2754213,1,6.618164727009982,Pintoo Roadlines,171
7692,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
7693,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
7694,HR63D6875,807417721.0221565,1,4.352960900370295,Anju Filling Station,20
7695,BR9E3138,518248870.1623095,1,13.158669114395595,OD MOTOR SERVICE,0
7696,GJ06VV4308,204384766.13114592,1,18.316589875628633,Banas Trading Co.,18
7697,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
7698,GJ03AT3131,794031206.9592516,1,6.738390236366445,Urvashi Losistics,0
7699,HR57A7691,392953119.4813489,1,20.12223875637488,Shree Salasar Petro,0
7700,BR01GF0281,62368224.3786671,1,14.48356286095069,Vivek Fuels,4
7701,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
7702,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
7703,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7704,BR01GG3237,873886224.8615469,1,6.257569743255902,MAA JAGDAMBA PETROLEUM SERVICES,64
7705,BR24GA3738,1052150129.2036602,1,10.398312297056666,Shahabad Fuel Station,165
7706,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
7707,GJ06AV3028,682772088.0701505,1,15.637478853234663,Maa Trading Company,1
7708,GJ06AV3028,682772088.0701505,1,15.637478853234663,Maa Trading Company,1
7709,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
7710,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
7711,GJ10TV8527,789030359.9046726,1,26.27472834740464,JINAL ENTERPRISE,325
7712,HR57A5691,539298200.0880251,1,27.992836736853242,Maa Phoolwati Devi Filling Station,62
7713,HR61B4256,838912904.8447772,1,14.769463356581424,Guru Jambheswar Fuels,218
7714,GJ01BV3282,393381258.90163326,1,24.021507091915694,Bajrang Transport,74
7715,GJ03AW4294,615696768.013944,1,13.245535714285714,Shree Shaneshwar Enterprise,0
7716,HR55G2084,926009648.7173774,1,12.148249486972203,Agrahari Carriers,53
7717,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
7718,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
7719,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
7720,HR55G2084,926009648.7173774,1,12.148249486972203,Agrahari Carriers,53
7721,DL1GB7449,332301201.49471754,1,13.54812922669803,Sikander Oil Carrier,52
7722,DL1GB7449,332301201.49471754,1,13.54812922669803,Sikander Oil Carrier,52
7723,BR09GA2331,437892732.8783821,1,14.254216449670565,Sultania Carriers Private Limited,0
7724,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
7725,HR39B5019,1575420583.009092,1,3.0587064141196727,Maa Vaishno Filling Station,4
7726,HR39B5019,1575420583.009092,1,3.0587064141196727,Maa Vaishno Filling Station,4
7727,GJ03AX6815,850461164.2020597,1,14.74252621139133,Jai Ganesh Transport,614
7728,GJ3AX6156,994418156.1665508,1,11.267928766244184,Shree Dada Dayalu Logistics,3
7729,BR01GF5796,662300357.751919,1,7.042249152121763,Jay Mata Di Service,0
7730,BR01GF5796,662300357.751919,1,7.042249152121763,Jay Mata Di Service,0
7731,GJ12BV6850,607582502.1265918,1,25.422686945500633,Anil Bulk Carrier,168
7732,GJ21W2565,1030721248.9499428,1,17.358885856961287,R.K.Bulk Carriers,93
7733,GJ21T6780,970567051.7638341,1,12.75874428613265,R.K.Bulk Carriers,664
7734,GJ3AX6156,994418156.1665508,1,11.267928766244184,Shree Dada Dayalu Logistics,3
7735,GJ3AX6156,994418156.1665508,1,11.267928766244184,Shree Dada Dayalu Logistics,3
7736,GJ12BV6850,607582502.1265918,1,25.422686945500633,Anil Bulk Carrier,168
7737,GJ21W2565,1030721248.9499428,1,17.358885856961287,R.K.Bulk Carriers,93
7738,GJ12BV6850,607582502.1265918,1,25.422686945500633,Anil Bulk Carrier,168
7739,GJ21T6780,970567051.7638341,1,12.75874428613265,R.K.Bulk Carriers,664
7740,GJ18AU9369,557429556.2675214,1,22.03861127701462,Nandkishor Roadlines,269
7741,GJ18AU9369,557429556.2675214,1,22.03861127701462,Nandkishor Roadlines,269
7742,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
7743,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
7744,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
7745,GJ03BT1001,1059752556.8641766,1,4.349970415230935,J K Roadlines,9
7746,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
7747,GJ03AT2584,769294661.8772371,1,3.6320670462338325,Nilesh J Khatana,0
7748,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7749,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7750,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
7751,GJ06Z8775,1029431697.3555853,1,9.94466051318816,Maruti Roadways,3
7752,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7753,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
7754,GJ03AX8105,150594872.5057756,1,27.695220845511052,Shree Shaneshwar Enterprise,1
7755,GJ03AX8105,150594872.5057756,1,27.695220845511052,Shree Shaneshwar Enterprise,1
7756,GJ12AU5939,154791883.06993052,1,18.38912613681297,Panchmukhi Transport,9
7757,BR24GA3738,1052150129.2036602,1,10.398312297056666,Shahabad Fuel Station,165
7758,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
7759,GJ10W7641,87706830.62844025,1,15.312089447938504,Patel Petroleum,14
7760,GJ02Z6901,970329340.2219772,1,11.930407843888728,Jasmin Enterprises,28
7761,GJ12V7931,868791118.7791314,1,4.959115702421022,EXMI,0
7762,HR38V0997,425323404.78213567,1,17.740269975925713,Hari Service Station,21
7763,GJ06AV1494,609522107.7671642,1,23.51075334514572,Shiva roadlines,150
7764,GJ02Z6901,970329340.2219772,1,11.930407843888728,Jasmin Enterprises,28
7765,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
7766,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7767,HR38V0997,425323404.78213567,1,17.740269975925713,Hari Service Station,21
7768,HR38V0997,425323404.78213567,1,17.740269975925713,Hari Service Station,21
7769,BR09R8786,328280296.3126652,1,12.980021986385355,OD MOTOR SERVICE,0
7770,BR9E4140,456301477.0098641,1,13.370613370507304,Sultania Carriers Private Limited,1
7771,GJ12AT7926,357794692.0603039,1,20.81520428098191,Jai Ganesh Transport,215
7772,GJ12AT7926,357794692.0603039,1,20.81520428098191,Jai Ganesh Transport,215
7773,DL1GB7426,302300289.22996396,1,15.443068213755168,Sikander Oil Carrier,23
7774,DL1GB7426,302300289.22996396,1,15.443068213755168,Sikander Oil Carrier,23
7775,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
7776,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
7777,GJ03AZ7182,282471583.16705877,1,20.624821902194164,Shri Yadunandan Roadlines,27
7778,GJ12BV1480,192873418.45502555,1,13.998259769023889,Shri Aianath Road Lines,1
7779,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
7780,GJ06TT6877,1054548591.4186252,1,10.282050978137834,Maa Trading Company,327
7781,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
7782,GJ12AU7563,991817878.0903084,1,10.213471945314724,Jay Shri Sarmariyadada Transport,8
7783,GJ18X8616,1068205669.6815834,1,9.639707067683025,Maruti Roadways,4
7784,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
7785,GJ5AT1471,1010389461.9027284,1,8.707668846122976,IDEAL MOVERS (P). LTD,10
7786,GJ5AT1471,1010389461.9027284,1,8.707668846122976,IDEAL MOVERS (P). LTD,10
7787,GJ27V9661,1005396696.0371636,1,14.177230338054018,Bajrang Transport,26
7788,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
7789,GJ11TT9978,12150629.172152745,1,22.309341500765697,Bhagyoday Petroleum,0
7790,GJ11TT9978,12150629.172152745,1,22.309341500765697,Bhagyoday Petroleum,0
7791,GJ07YY6445,935522164.0169456,1,11.882096331619469,Swami Traders,1
7792,GJ07YY6445,935522164.0169456,1,11.882096331619469,Swami Traders,1
7793,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
7794,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
7795,GJ08Y2430,1040871151.0136099,1,19.983435604375014,Amrutchhaya Petroleum,3
7796,BR09R8786,328280296.3126652,1,12.980021986385355,OD MOTOR SERVICE,0
7797,GJ03BV2575,990641524.8935591,1,15.968441106973637,Balaji Transport,3
7798,BR9E4140,456301477.0098641,1,13.370613370507304,Sultania Carriers Private Limited,1
7799,GJ27V9661,1005396696.0371636,1,14.177230338054018,Bajrang Transport,26
7800,GJ27V9661,1005396696.0371636,1,14.177230338054018,Bajrang Transport,26
7801,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
7802,HR45B4286,408568257.57883596,1,23.32483886538516,Ahuja Service Station,6
7803,HR57A7691,392953119.4813489,1,20.12223875637488,Shree Salasar Petro,0
7804,BR09GA2331,437892732.8783821,1,14.254216449670565,Sultania Carriers Private Limited,0
7805,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
7806,GJ03BT7347,1079972233.564675,1,10.082001358129661,Balaji Transport,1
7807,GJ11X9025,960985519.2724339,1,11.144511915089044,Nandkishor Roadlines,5
7808,GJ18AT9169,1007168284.6542366,1,10.535741808205666,Nandkishor Roadlines,1
7809,GJ06VV4308,204384766.13114592,1,18.316589875628633,Banas Trading Co.,18
7810,GJ06VV4308,204384766.13114592,1,18.316589875628633,Banas Trading Co.,18
7811,GJ19T5458,875230137.9688793,1,23.099428771683897,Omshree Filling Station,64
7812,GJ12Y5371,165296541.05076063,1,18.00276650682405,Agrawal Roadlines Pvt Ltd.,4
7813,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
7814,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
7815,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
7816,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
7817,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
7818,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
7819,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
7820,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
7821,GJ12Z1944,769716672.5386664,1,9.272694305828189,Shree Gurukrupa Transport service,120
7822,GJ03BT7347,1079972233.564675,1,10.082001358129661,Balaji Transport,1
7823,GJ12Z0164,998084888.9333267,1,9.977229718865567,Jai Ganesh Transport,4
7824,GJ12Z0164,998084888.9333267,1,9.977229718865567,Jai Ganesh Transport,4
7825,GJ12AW5577,949755474.8375828,1,13.42046869255033,Shree Dada Dayalu Logistics,228
7826,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
7827,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
7828,GJ18X8616,1068205669.6815834,1,9.639707067683025,Maruti Roadways,4
7829,HR65A5170,459949663.60148305,1,21.02583403969991,Haryana Filling Station,1
7830,HR46E6939,660294790.9176219,1,6.52000318705348,Hari Mohan Filling Station,5
7831,HR46D4855,966316779.899614,1,4.10936617880059,R S Chaudhary Filling Station,3
7832,HR63C5168,215408587.3483209,1,18.14164251736016,S K Petro Centre,6
7833,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
7834,GJ12AY9974,956019894.9710196,1,10.999177242661588,Shree Sai Krupa transport Service,0
7835,GJ10W7641,87706830.62844025,1,15.312089447938504,Patel Petroleum,14
7836,GJ10W7641,87706830.62844025,1,15.312089447938504,Patel Petroleum,14
7837,GJ06Z8775,1029431697.3555853,1,9.94466051318816,Maruti Roadways,3
7838,GJ12Z1944,769716672.5386664,1,9.272694305828189,Shree Gurukrupa Transport service,120
7839,GJ12Z1944,769716672.5386664,1,9.272694305828189,Shree Gurukrupa Transport service,120
7840,GJ19V0738,339558727.84628516,1,13.454717703349282,Shree Ganesh Transport,0
7841,GJ03BV8809,915531537.1704401,1,10.602583805912554,Balaji Transport,0
7842,GJ19U4963,465975281.3690454,1,19.343169229904124,Shree Ganesh Transport,1
7843,GJ12AY9674,398489414.20022136,1,25.001583039746713,Shree Sai Krupa transport Service,33
7844,HR45C7078,944650495.6613568,1,7.614363854889745,Ahuja Service Station,20
7845,GJ12AY9674,398489414.20022136,1,25.001583039746713,Shree Sai Krupa transport Service,33
7846,HR57A5691,539298200.0880251,1,27.992836736853242,Maa Phoolwati Devi Filling Station,62
7847,HR45B4286,408568257.57883596,1,23.32483886538516,Ahuja Service Station,6
7848,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
7849,HR57A7253,279331494.62616915,1,17.868775712867073,Ch.Mangal Sain Sidhu,169
7850,GJ06AV1223,941372219.3390827,1,10.84043196487492,Shiva roadlines,2
7851,GJ06AV1223,941372219.3390827,1,10.84043196487492,Shiva roadlines,2
7852,HR57A0091,951150539.3155693,1,11.312328799966433,Maa Phoolwati Devi Filling Station,11
7853,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
